Id,Score,Body,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ViewCount,OK
17095839,23,"<pre><code>public class A{
    public static void main(String[] args)
    {
        //Main code
    }
}

public class B{
    void someMethod()
    {
        String[] args={};
        A.main();
        System.out.println(""Back to someMethod()"");
    }
}
</code></pre>

<p><br>
Is there any way to do this? I found a method of doing the same using reflection but that doesn't return to the invoking code either. I tried using <code>ProcessBuilder</code> to execute it in a separate process but I guess I was missing out something.</p>
",Is it possible in Java to Invoke another class' main method and return to the invoking code?,<java>,5,3,7,48856,1
1194606,11,"<p>I’m debugging a Java application that runs several threads. After a while of watching the log it seems that one of those threads is not running anymore. My guess is that the thread is waiting for a lock that is never released (the last output is before calling a synchronized method).</p>

<p>Can I configure a timeout to the thread; a sort of  “wait for this lock but if it not available after 10 seconds don’t wait anymore!”</p>
",How to detect deadlock ? Timeout in synchronized block?,<java><multithreading><deadlock>,7,3,6,14411,1
1194990,37,"<p>I've got a problem with JDBC.</p>

<p>I'have the following code:</p>

<pre><code>//blargeparam is a blob column.
PreparedStatement pst =connection.prepareStatement(""update gcp_processparams_log set blargeparam= ? where idprocessparamslog=1"");

pst.setBinaryStream(1,inputStream);         
</code></pre>

<p>I get the following error:</p>

<pre><code>Exception in thread ""main"" java.lang.AbstractMethodError:           
oracle.jdbc.driver.T2CPreparedStatement.setBinaryStream(ILjava/io/InputStream;)V  
</code></pre>

<p>My connection string is <code>jdbc:oracle:oci:@.....</code>  </p>

<p>The Oracle version is 11g.  </p>

<p>From the error message it seems that something is missing but:  </p>

<ul>
<li>when I read from the same blob column
(with blob.getBytes) everything
works.</li>
<li>The DLL's of the instant client are
(correctly) in the library path.</li>
<li><p>This is the manifest of the Oracle
JDBC JAR in my class path:</p>

<pre><code>Manifest-Version: 1.0  
Specification-Title:    Oracle JDBC driver classes for use with JDK14  
Sealed: true  
Created-By: 1.4.2_14 (Sun Microsystems Inc.)  
Implementation-Title:   ojdbc14.jar  
Specification-Vendor:   Oracle Corporation  
Specification-Version:  Oracle JDBC Driver version - ""10.2.0.4.0""  
Implementation-Version: Oracle JDBC Driver version - ""10.2.0.4.0""  
Implementation-Vendor:  Oracle Corporation  
Implementation-Time:    Sat Feb  2 11:40:29 2008  
</code></pre></li>
</ul>
",Why do I get java.lang.AbstractMethodError when trying to load a blob in the db?,<java><database><oracle><jdbc><oracleclient>,13,1,10,119818,0
8993004,9,"<p>How can I use Maven 2.2 to generate a JAR with the source code inside it?</p>
",How to generate a JAR with the source code in Maven,<java><maven><maven-2>,2,0,2,6076,0
41407620,13,"<p>I want to write a piece of code, which will handle GraphQL queries like these:</p>

<pre><code>  query {
      group(id: ""com.graphql-java"")
      name(name: ""graphql-java"")
      version(id: ""2.3.0"")
  }
</code></pre>

<p>I've created a data fetcher and put a breakpoint inside the <code>get</code> method:</p>

<pre><code>  import graphql.schema.DataFetcher;
  import graphql.schema.DataFetchingEnvironment;

  public class TestDataFetcher implements DataFetcher {
      public Object get(final DataFetchingEnvironment dataFetchingEnvironment) {
          return null;
      }
  }
</code></pre>

<p>Then I wrote the following code:</p>

<pre><code>  public class Example02 {
      public static void main(final String[] args) throws IOException {
          final Example02 app = new Example02();
          app.run();
      }
      void run() throws IOException {
          final TestDataFetcher testDataFetcher = new TestDataFetcher();

          final List&lt;GraphQLFieldDefinition&gt; fields = Lists.newArrayList(
                  createGroupField(testDataFetcher),
                  createNameField(),
                  createVersionField());

          final GraphQLObjectType queryType = newObject()
                  .name(""query"")
                  .fields(fields)
                  .build();
          final GraphQLSchema schema = GraphQLSchema.newSchema()
                  .query(queryType)
                  .build();
          final String query = FileUtils.readFileToString(
                  new File(""src/main/resources/query1.txt""),
                  ""UTF-8""
          );
          final Map&lt;String, Object&gt; result = (Map&lt;String, Object&gt;) new GraphQL(schema).execute(query).getData();
          System.out.println(result);
      }

      private GraphQLFieldDefinition createVersionField() {
          return newFieldDefinition().type(GraphQLString).name(""version"").build();
      }

      private GraphQLFieldDefinition createNameField() {
          return newFieldDefinition().type(GraphQLString).name(""name"").build();
      }

      private GraphQLFieldDefinition createGroupField(TestDataFetcher testDataFetcher) {
          final GraphQLArgument idArg = newArgument().name(""id"").type(GraphQLString).build();
          return newFieldDefinition()
                  .type(GraphQLString)
                  .name(""group"")
                  .dataFetcher(testDataFetcher)
                  .argument(idArg)
                  .build();
      }
  }
</code></pre>

<p>When I run the <code>main</code> method in debug mode, the breakpoint is not activated.</p>

<p>Why? How can I fix it?</p>
",Why is DataFetcher not called in this GraphQL setup?,<java><graphql><graphql-java>,2,0,2,639,0
1195633,18,"<p>I build a huge graph in JVM (Scala) which I want to use repeatedly, tweaking algorithms.  I'd rather not reload it each time from disk.  Is there a way to have it sit in one JVM while connecting from another, where the algorithms are being developed?</p>
",How can I share memory between two JVM instances?,<java><scala><jvm>,10,2,5,10526,1
25210359,10,"<p>I am asking this because I am not quite sure of how to work with Android Content Providers. I have a subset of my database with 8 tables and I need to create complex queries to get some of the data. My content provider works fine with simple queries. For example, I have a table Person on my <strong>PersonModel.java</strong> class and I get the data using: </p>

<pre><code>String [] projection = {PersonModel.C_FIRST_NAME, PersonModel.C_LAST_NAME};
Cursor cursor = context.getContentResolver().query(
            MyProvider.CONTENT_URI_PERSONS, projection, null,
            null, null);
</code></pre>

<p>and it works perfectly.</p>

<p>On <strong>MyProvider</strong> I have a bunch of CONTENT_URI constants, on for each of my tables. </p>

<pre><code>public class MyProvider extends ContentProvider {
    MyDbHelper dbHelper;
    SQLiteDatabase db;


    private static final String AUTHORITY = ""com.myapp.models"";

    //Paths for each tables
    private static final String PATH_PROFILE_PICTURES = ""profile_pictures"";
    private static final String PATH_PERSONS = ""persons"";
    private static final String PATH_USERS = ""users"";
    ....

    //Content URIs for each table
    public static final Uri CONTENT_URI_PROFILE_PICTURES = Uri
        .parse(""content://"" + AUTHORITY + ""/"" + PATH_PROFILE_PICTURES);
    public static final Uri CONTENT_URI_PERSONS = Uri.parse(""content://""
        + AUTHORITY + ""/"" + PATH_PERSONS);
    public static final Uri CONTENT_URI_USERS = Uri.parse(""content://""
        + AUTHORITY + ""/"" + PATH_USERS);
    ...


    private static final int PROFILE_PICTURES = 1;
    private static final int PROFILE_PICTURE_ID = 2;
    private static final int PERSONS = 3;
    private static final int PERSON_ID = 4;
    private static final int USERS = 5;
    private static final int USER_ID = 6;

    private static final UriMatcher sURIMatcher = new UriMatcher(
        UriMatcher.NO_MATCH);
    static {
    sURIMatcher.addURI(AUTHORITY, PATH_PROFILE_PICTURES, PROFILE_PICTURES);
    sURIMatcher.addURI(AUTHORITY, PATH_PROFILE_PICTURES + ""/#"",
            PROFILE_PICTURE_ID);
    sURIMatcher.addURI(AUTHORITY, PATH_PERSONS, PERSONS);
    sURIMatcher.addURI(AUTHORITY, PATH_PERSONS + ""/#"", PERSON_ID);
    sURIMatcher.addURI(AUTHORITY, PATH_USERS, USERS);
    sURIMatcher.addURI(AUTHORITY, PATH_USERS + ""/#"", USER_ID);
    ...
    }



  public Cursor query(Uri uri, String[] projection, String selection,
        String[] selectionArgs, String sortOrder) {

    // Uisng SQLiteQueryBuilder instead of query() method
    SQLiteQueryBuilder queryBuilder = new SQLiteQueryBuilder();

    // check if the caller has requested a column which does not exists
    //checkColumns(projection);

    int uriType = sURIMatcher.match(uri);

    switch (uriType) {
    case PROFILE_PICTURES:
        queryBuilder.setTables(ProfilePictureModel.TABLE_PROFILE_PICTURE);
        break;
    case PROFILE_PICTURE_ID:
        // Adding the ID to the original query
        queryBuilder.appendWhere(ProfilePictureModel.C_ID + ""=""
                + uri.getLastPathSegment());
    case PERSONS:
        queryBuilder.setTables(PersonModel.TABLE_PERSON);
        break;
    case PERSON_ID:
        // Adding the ID to the original query
        queryBuilder.appendWhere(PersonModel.C_ID + ""=""
                + uri.getLastPathSegment());
    case USERS:
        queryBuilder.setTables(UserModel.TABLE_USER);
        break;
    case USER_ID:
        // Adding the ID to the original query
        queryBuilder.appendWhere(UserModel.C_ID + ""=""
                + uri.getLastPathSegment());

    default:
        throw new IllegalArgumentException(""Unknown URI: "" + uri);

    }

    db = dbHelper.getWritableDatabase();
    Cursor cursor = queryBuilder.query(db, projection, selection,
            selectionArgs, null, null, sortOrder);
    // make sure that potential listeners are getting notified
    cursor.setNotificationUri(getContext().getContentResolver(), uri);

 }
</code></pre>

<p>That is a small part of my content provider. So my questions are: </p>

<p>1) How do I implement a rawQuery() in my content provider? or how do I use properly my queryBuilder?, let's say I want to execute this query using several tables, renaming them and also passing the p1.id as a parameter? </p>

<pre><code>SELECT p1.first_name, p1_last_name 
FROM Person p1, Person P2, Relationship r 
WHERE p1.id = ? AND 
      p1.id = r.relative_id AND
      p2.id = r.related_id;
</code></pre>

<p>I tried so by doing this: On my query() method (shown above) I have a new case, called GET_RELATIVES: </p>

<pre><code>case GET_RELATIVES:
        db = dbHelper.getWritableDatabase();
        queryBuilder.setTables(PersonModel.TABLE_PERSON + "" p1, ""
                + PersonModel.TABLE_PERSON + "" p2, ""
                + RelationshipModel.TABLE_RELATIONSHIP + "" r"");
        queryBuilder.appendWhere(""p2.""+PersonModel.C_ID + ""="" + uri.getLastPathSegment());
        queryBuilder.appendWhere(""p2.""+PersonModel.C_ID + ""="" + ""r.related_id"");
        queryBuilder.appendWhere(""p1.""+PersonModel.C_ID + ""="" + ""r.relative_id"");
</code></pre>

<p>so I defined a new PATH, CONTENT URI and add it to the UriMatcher, like this: </p>

<pre><code>private static final String PATH_GET_RELATIVES = ""get_relatives"";
public static final Uri CONTENT_URI_GET_RELATIVES = Uri
        .parse(""content://"" + AUTHORITY + ""/""
                + PATH_GET_RELATIVES);
private static final int GET_RELATIVES = 22;

private static final UriMatcher sURIMatcher = new UriMatcher(
    UriMatcher.NO_MATCH);
static {
...
sURIMatcher.addURI(AUTHORITY, PATH_GET_RELATIVES, GET_RELATIVES);
}
</code></pre>

<p>but this does not seem to work so I think I'm probably defining something wrong on my content provider or inside the query method.</p>

<p>2) I am not quite sure what is the point on having for each table a constant called TABLE_ID and adding it to the switch-case. What is that used for? How do I call it?  </p>

<p>Hope anyone can help me with this, thanks in advance!    </p>
",How to implement complex queries using a Content Provider?,<java><android><sqlite><android-contentprovider>,3,0,5,10059,0
9035843,47,"<p>Is it possible to tell in code if a given object is a Mockito mock or not?</p>

<p>The reason I'd like to do this is to return a different error message when a mock it being used. This would be used to suggest to other developers that they should use a pre-prepared mock that is already set to answer calls in a useful way rather than creating the mock themselves.</p>

<p>At the moment the best I have is <code>object.getClass().getName().contains(""EnhancerByMockitoWithCGLIB"")</code> but this feels hacky.</p>
",How can I tell if an object is a Mockito mock?,<java><mockito>,2,0,1,8455,0
33320262,9,"<p>I have a datacard ZTE MF190. I want to use AT commands to register in 2G or 3G and access internet via datacard. Found this  article about <a href=""http://m2msupport.net/m2msupport/data-call-at-commands-to-set-up-gprsedgeumtslte-data-call/"" rel=""nofollow noreferrer"">how to make data call</a>:</p>

<pre><code>AT+cgatt=1
AT+CGDCONT=1,”IP”,”epc.tmobile.com” //I used my operator PDP context
AT+CGACT=1,1
</code></pre>

<p>But ping from OS terminal shows 100% package loss.
I've tried on Ubuntu 14 and Windows 7.</p>

<p>How can I connect internet with AT commands using datacard on Ubuntu?</p>

<h3>UPDATE</h3>

<p>I gave bounty to @tripleee's answer because it's more full than first one and answered all my questions. But I'm not satisfied with answers, so I'll answer my own question in a week.</p>

<p>In my answer I'll show how to handle this process with Java. So, please do not move this question to other Stack Exchange websites.</p>
",How to programmatically connect internet via datacard with AT commands?,<java><ubuntu><at-command>,3,3,2,902,0
1241593,27,"<p>I have an XML message like so:</p>

<pre><code>&lt;root&gt;
  &lt;elementA&gt;something&lt;/elementA&gt;
  &lt;elementB&gt;something else&lt;/elementB&gt;
  &lt;elementC&gt;yet another thing&lt;/elementC&gt;
&lt;/root&gt;
</code></pre>

<p>I want to compare a message of this type produced by a method under test to an expected message, but I don't care about <code>elementA</code>.  So, I'd like the above message to be considered equal to:</p>

<pre><code>&lt;root&gt;
  &lt;elementA&gt;something different&lt;/elementA&gt;
  &lt;elementB&gt;something else&lt;/elementB&gt;
  &lt;elementC&gt;yet another thing&lt;/elementC&gt;
&lt;/root&gt;
</code></pre>

<p>I'm using the latest version of <a href=""http://xmlunit.sourceforge.net/"" rel=""noreferrer"">XMLUnit</a>.</p>

<p>I'm imagining that the answer involves creating a custom <code>DifferenceListener</code>; I just don't want to reinvent the wheel if there's something ready to use out there.</p>

<p>Suggestions that use a library other than XMLUnit are welcome.</p>
",How do I ignore certain elements when comparing XML?,<java><xml><junit><xmlunit>,4,0,7,18672,0
25212944,11,"<p>I've recently switched from Jersey 1 to Jersey 2 for some projects I work on. The biggest annoyance I've run across with Jersey 2 is that it uses HK2, which for some reason repackages standard Maven artifacts.  To avoid potential annoying-to-debug issues, I try to avoid pulling in the same classes from different projects.  I use the <a href=""http://mojo.codehaus.org/extra-enforcer-rules/banDuplicateClasses.html"" rel=""noreferrer"">Ban Duplicate Classes</a> Maven enforcer rules from the Extra Enforcer Rules dependency to break the build if this occurs.</p>

<p>According to the aforementioned Ban Duplicate Classes enforcer rule, switching to Jersey 2 has introduced the following conflicts between its artifacts and standard ones I was previously using:</p>

<pre><code>hk2 Artifact                                                Conflicting Artifact
org.glassfish.hk2.external:aopalliance-repackaged:2.3.0-b07 aopalliance:aopalliance:1.0
org.glassfish.hk2.external:bean-validator:2.3.0-b07         com.fasterxml:classmate:0.8.0 (used by org.hibernate:hibernate-validator:5.0.0.Final)
org.glassfish.hk2.external:bean-validator:2.3.0-b07         javax.validation:validation-api:1.1.0.Final
org.glassfish.hk2.external:bean-validator:2.3.0-b07         org.hibernate:hibernate-validator:5.0.0.Final
org.glassfish.hk2.external:bean-validator:2.3.0-b07         org.jboss.logging:jboss-logging:3.1.0.GA
org.glassfish.hk2.external:javax.inject:2.3.0-b07           javax.inject:javax.inject:1
</code></pre>

<p>My solution has been to exclude the standard artifacts from the dependencies that transitively pull them, and therefore use only the hk2 artifacts. I figure this is safer: I don't know what else the hk2 artifacts are pulling in that I might be missing if I were to exclude them instead (for example, the bean-validator artifact appears to be repackaging at least four artifacts).  The  downsides to this are that first, I a ton of exclusions peppering my dependencies that were bringing in otherwise innocuous API dependencies, such as validation-api.  Secondly, my artifacts are now exporting HK2 repackaged dependencies, rather than the actual API classes I would prefer to be exporting.</p>

<p>Ultimately, my questions are:</p>

<ol>
<li>Why does HK2 repackage everything?  Is there some good reason for this?</li>
<li>What is HK2 actually repackaging, and can I just use the standard API versions instead? How would I figure this out? I've cloned the HK2 project, and I've had a bit of trouble figuring out where to begin to find this out.</li>
</ol>

<p>Barring the actual answer to these questions, what would be a good forum for contacting the developers behind HK2 so I can ask the question directly?  I've looked through the website, and while I've found some mailing lists, I'm not seeing anything obviously appropriate for asking this question.</p>
",Why does HK2 repackage everything?,<java><maven><dependency-management><jersey-2.0><hk2>,1,2,2,1857,0
33322758,9,"<p>How can I get JAVA 9 JRE / JDK as a zip file rather than EXE or MSI installer?</p>

<p><a href=""https://jdk9.java.net/download/"" rel=""noreferrer"">https://jdk9.java.net/download/</a></p>
",How can I get JAVA 9 JRE / JDK as a zip file rather than EXE or MSI installer?,<java><java-9>,5,1,1,3950,0
1243574,18,"<p>Due to disk space considerations I'd like to only ever keep one version of any snapshot in my repository. Rather than keeping multiple versions with timestamp suffixes </p>

<p><em>e.g. ecommerce-2.3-20090806.145007-1.ear</em></p>

<p>How can I set this up? Is this a build setting or repository (Artifactory) setting</p>

<p>Thanks!</p>
",How to stop Maven/Artifactory from keeping Snapshots with timestamps,<java><maven><maven-2><artifactory>,6,1,5,31807,0
1244487,10,"<p>I am using a third-party library which has a log4j.xml configuration - what's the best way to turn off the logging?</p>
",How do I turn logging off using log4j?,<java><logging><log4j><configuration-files>,5,2,5,19805,0
1248386,10,"<p>I have a Java MouseListener on a component to detect mouse presses. How can I tell which monitor the mouse press occurred in?</p>

<pre><code>@Override
public void mousePressed(MouseEvent e) {
  // I want to make something happen on the monitor the user clicked in
}
</code></pre>

<p>The effect I'm trying to achieve is: when the user presses the mouse button in my app, a popup window shows some info, until the mouse is released. I want to ensure this window is positioned where the user clicks, but I need to adjust the window position on the current screen so that the entire window is visible.</p>
",How do I determine which monitor a Swing mouse event occurs in?,<java><swing><mouseevent><multiple-monitors>,4,2,4,3962,0
9042444,8,"<p>Is it possible to use type variance in CDI events? here is the case:</p>

<ul>
<li>Suppose i have a root event type <code>MyEvent</code> and subclass <code>DummyEvent</code></li>
<li>My goal is to process a list of events received from a remote source <code>List&lt;? extends MyEvent&gt;</code>, containing <code>DummyEvent</code> instances</li>
</ul>

<p>How can i do this?</p>

<p>If i loop through the collection calling <code>fire()</code> on each event, it will invoke <code>@Observes MyEvent evt</code> but not <code>@Observes DummyEvent evt</code> methods.</p>

<p>** update **</p>

<p>Created a sample code to clarify the issue:</p>

<p><a href=""https://github.com/jfaerman/jfaerman/blob/master/test-cdi/src/main/java/jfaerman/App.java"" rel=""noreferrer"">https://github.com/jfaerman/jfaerman/blob/master/test-cdi/src/main/java/jfaerman/App.java</a></p>

<p>I would like the event to be fired twice, one time individually and one time from the list.</p>
",How to use inheritance and lists of CDI events?,<events><java-ee><java-ee-6><cdi><jboss-weld>,2,2,1,1552,0
17131589,8,"<p>I want to change the non-editable code in Netbeans ,<br>
I want to replace the<br>
javax.swing.JTextFeild with ObservingTextField<br>
for which I have a class imported into my project in order to Implement a date picker<br>
But Netbeans Does not allow me to edit the code . Please help   </p>

<pre><code>// Variables declaration - do not modify                     
private javax.swing.JButton jButton1;
private javax.swing.JButton jButton2;
private javax.swing.JButton jButton3;
private javax.swing.JPanel jPanel1;
private javax.swing.JScrollPane jScrollPane1;
private javax.swing.JTable jTable1;
`private javax.swing.JTextField jTextField1;
private javax.swing.JTextField jTextField2;`
// End of variables declaration   
</code></pre>
",How to change non-editable/generated code in netbeans,<java><mysql><swing><netbeans>,6,3,1,43791,0
9043254,8,"<p>I need to get a collection from the java HashMap without the changes in the map reflecting in the collection later . I wanted to use Collection.toArray() to achieve this , but its not working . The resultant Object[] is also changing (javadocs say that The returned array will be ""safe"" in that no references to it are maintained by this collection ) . Any simple way to achieve this?</p>
",How to get a immutable collection from java HashMap?,<java><collections><hashmap>,5,3,1,15936,1
17131987,8,"<pre><code>public class ArrayListTest {

    public static void main(String[] args) {
        ArrayList al=new ArrayList();
        al.add("""");
        al.add(""name"");
        al.add("""");
        al.add("""");
        al.add(4, ""asd"");
        System.out.println(al);
    }
}
</code></pre>

<p>o/p    [, name, , , asd]
desire O/p  [name,asd]</p>
",how to remove blank items from ArrayList.Without removing index wise,<java><arraylist>,4,0,1,19589,1
1250643,294,"<p>I need to execute some amount of tasks 4 at a time, something like this:</p>

<pre><code>ExecutorService taskExecutor = Executors.newFixedThreadPool(4);
while(...) {
    taskExecutor.execute(new MyTask());
}
//...wait for completion somehow
</code></pre>

<p>How can I get notified once all of them are complete? For now I can't think about anything better than setting some global task counter and decrease it at the end of every task, then monitor in infinite loop this counter to become 0; or get a list of Futures and in infinite loop monitor isDone for all of them. What are better solutions not involving infinite loops?</p>

<p>Thanks.</p>
","How to wait for all threads to finish, using ExecutorService?",<java><multithreading><concurrency><parallel-processing><executorservice>,19,0,111,236062,1
9043981,72,"<p>I have this date object:</p>

<pre><code>SimpleDateFormat df = new SimpleDateFormat(""yyyy-mm-dd HH:mm"");
Date d1 = df.parse(interviewList.get(37).getTime());
</code></pre>

<p>value of d1 is <code>Fri Jan 07 17:40:00 PKT 2011</code></p>

<p>Now I am trying to add 10 minutes to the date above.</p>

<pre><code>Calendar cal = Calendar.getInstance();
cal.setTime(d1);
cal.add(Calendar.MINUTE, 10);
String newTime = df.format(cal.getTime());
</code></pre>

<p>Value of <code>newTime</code> changes to <code>2011-50-07 17:50</code>
but it should be <code>07-01-2011 17:50</code>.</p>

<p>It adds minutes correctly but it also changes month, don't know why!</p>
",How to add minutes to my Date,<java><date><calendar><simpledateformat><java.util.date>,11,2,11,138199,1
1251192,83,"<p>I want to share my experience of using maven through a proxy.</p>

<p>You would most likely face exceptions and messages like:</p>

<pre><code>repository metadata for: 'org.apache.maven.plugins' could not be retrieved from repository: central due to an error: Error transferring file: Connection refused: connect
</code></pre>

<p>How to configure Maven to use proxy server?</p>
",How do I use Maven through a proxy?,<java><maven-2>,13,3,26,158423,0
25259243,34,"<p>I am having a hard time not to repeat myself in a Java program I am working on at the moment.</p>

<p>Say, I need to declare a lot of methods that basically are structured in the following way:</p>

<pre><code>public SomeEntity doSomething (String someAttribute, String anotherAttribute) {
    EntityManager em = this.createEntityManager();

    EntityTransaction tx = null;
    try {

        /*
         * ... independent logic ...
         */

        tx = em.getTransaction();
    } catch (RuntimeException e) {
        if (tx != null &amp;&amp; tx.isActive()) { 
            tx.rollback();
        }
        throw e;
    } finally {
        em.close();
    }

    return something;
}
</code></pre>

<p>The method body of all methods needs to contain theses elements for resource management.</p>

<p>The ""independent logic"" itself will be rather complex too, so putting the try/catch statement in a separate method won't really work.</p>

<p>I want to avoid to repeat this code. What are the best practices to apply in these situations?</p>
",How to not repeat code within catch blocks?,<java>,9,5,6,3755,0
1288102,12,"<p>I have a <code>List&lt;String&gt;</code> of file names from a folder and a certain file name as <code>String</code>. I want to detect whether the file name is in the list, but need to respect the underlying file system's property of whether it is case-sensitive.</p>

<p>Is there any easy way to do this (other than the ""hack"" of checking <code>System.getProperty(""os.name"", """").toLowerCase().indexOf(""windows"")!=-1</code>)? ;-)</p>
",How do I detect whether the file system is case-sensitive?,<java><filesystems><case-sensitive><system-properties>,4,1,1,4459,0
25259836,8,"<p>I have below XML to parse using XPath:</p>

<pre><code>&lt;?xml version=""1.0"" encoding=""UTF-8""?&gt;
&lt;schema&gt;
  &lt;element name=""name_ele1"" id=""name_id_1"" &gt;test name1&lt;/element&gt;
  &lt;element name=""name_ele2"" id=""name_id_2"" &gt;test name2&lt;/element&gt;
  &lt;element name=""name_ele2"" id=""name_id_3"" &gt;test name3&lt;/element&gt;
&lt;/schema&gt;
</code></pre>

<p>I want to fetch ""name"" from the xml document based upon the Id I have passed but I am not able to get the required data instead query is returning blank.</p>

<pre><code>XPathExpression expr = xpath.compile(""/schema/element[@id='name_id_2']/name/text()"");
</code></pre>
",How to get attribute value using XPath in Java?,<java><xml><xpath>,2,1,1,19456,0
9096987,9,"<p>My code is like the following:</p>

<pre><code>URL url = new URL(""1.0.0.25/otfg/services"");
HttpURLConnection cnx = url.openConnection();
cnx.setRequestProperty(""Host"", ""example.org"");
</code></pre>

<p>But when I log the outgoing packages with tcpdump the http-header ""Host"" is 1.0.0.25.</p>

<p>Could it be that the http-header ""Host"" is overwritten at a later stage of the sending process, if yes how can I avoid this behavior.</p>
","How to overwrite http-header ""Host"" in a HttpURLConnection?",<java><header><httpurlconnection>,1,4,4,9348,0
9098862,16,"<p>This code won't compile because there is an illegal reference to a static field.  </p>

<pre><code>public enum Foo {

  A,
  B;

  private Foo[] foos = new Foo[] { Foo.A };

}
</code></pre>

<p>Shouldn't you be able to access static fields from a non-static field initializer?  For example:</p>

<pre><code>public class Foo {

  static int A;

  private int[] foos = new int[] { Foo.A };

}
</code></pre>

<p>This compiles fine.</p>

<p>Note, making <code>foos</code> static in the first example compiles.</p>
",Why is this enum code an illegal reference to a static field?,<java><enums>,2,0,2,4516,1
1291625,15,"<p>My current project has the coding convention that instance variables are never referred to with the this. prefix and that parameters should never hide instance variables.</p>

<p>This results in setters that look like:</p>

<pre><code>public void setFoo(final Foo aFoo)
{
  foo = aFoo;
}
</code></pre>

<p>Unfortunately eclipse won't generate that for me by default.
I've found in code style I can get close to it by adding a to the parameter prefix list, however I only want it to apply to set methods and I'd like to add the final tag there as well.</p>

<p>Is there a way to achieve this using templates?  Some other configuration?</p>
",How do I modify the set method signature that Eclipse auto generates?,<java><eclipse><templates><setter>,4,0,5,13827,0
1291704,15,"<p>I need to populate a JComboBox with an ArrayList.  Is there any way to do this?</p>
",How do I populate a JComboBox with an ArrayList?,<java><swing><arraylist><jcombobox>,7,0,3,87485,0
9101435,12,"<p>Is there any particular reason why these are missing?</p>

<p>They do exist in <code>BigInteger</code>, but due to the immutable design pattern of <code>BigInteger</code> these are usually awfully slow. <code>BitSet</code> is much nicer because it is mutable, but I really miss the <code>shift</code> functions (<code>&lt;&lt;</code> and <code>&gt;&gt;&gt;</code> for <code>long</code>s). For <code>BitSet</code>, an inplace shifting would also be useful, as well as cyclic rotation.</p>

<p>I have seen the reply to <a href=""https://stackoverflow.com/questions/9008150/shifting-a-java-bitset"">Shifting a Java BitSet</a> (using <code>get(off, len)</code> for shifting; however this requires copying).</p>

<p>Don't get me wrong. I know where to report bugs. I'm just wondering if there was a particular <em>reason</em> to omit them, e.g. some design pattern or such a concept. In particular as they <em>are</em> included in <code>BigInteger</code>.</p>
",Why does Java `BitSet` not have `shiftLeft` and `shiftRight` functions?,<java><bitset><bit-shift>,2,6,1,2641,1
1293113,21,"<p>I am using Ivy as part of my continuous integration build system, but I need to override the default location that Ivy's local cache area is.</p>
",How to override the location of Ivy's Cache?,<java><ivy>,3,0,4,22228,0
1293337,18,"<p>I'm trying to implement unit testing for aproject, it uses a legacy ""utility"" project that is littered with static methods and  many of the classes are final or their methods are final. I'm not able to update the legacy project at all.</p>

<p>JMock and EasyMock both choke on final methods, and I don't see a nice way to test the static calls. What techniques are there to test these?</p>
",How can I test final and static methods of a utility project?,<java><junit>,6,4,3,19364,0
25266156,8,"<p>We all write from time to time code like this:</p>

<pre><code>try {
  // ... some code.
} catch (SomeException e) {
  // ... No action is required, just ignore.
}
</code></pre>

<p>Is there any standard code fragment like annotation to show we really intend to ignore exception? Something that shows to other team members and static analyzers we really need to skip this situation like <code>InterruptedException</code> after <code>Thread.sleep()</code>? Something like:</p>

<pre><code>Exception.ignore(e);
</code></pre>

<p>Googled around but have not found something standard for such case.</p>

<p>This is especially relevant to tests that assure exceptions:</p>

<pre><code>try {
    action();
    fail(""We expected this to fail."");
} catch (ExpectedException e) {
    ignore(e, ""OK, so far so good."");
}
</code></pre>
",How to properly ignore exception in Java?,<java><exception>,3,8,0,1180,1
1293655,21,"<p>I write application in Java using SWT. I would like to create unique file name. But I do not want create it on hard drive. Additional functionality: I want to create unique file name in specify folder.</p>

<pre><code>public String getUniqueFileName(String directory, String extension) {
        //create unique file name   
}
</code></pre>
",How to create tmp file name with out creating file,<java><file><file-io>,7,3,3,35719,1
1293713,8,"<p>I've managed to set up a SIP call using the JAIN-SIP API for Java.</p>

<p>Now I would like to stream some video once a dialog has been established. I've read that this is possible with SDP and RTP, and I've found multiple examples on how to define a SDP/RTP body in a SIP packet.</p>

<p>But once you have negotiated capability etc. on nodes, <strong>how do you actually start the RTP stream?</strong> Do you start an RTP streaming server outside or inside your Java application? If so, how? What is the link?</p>

<p>In what I'm able to find online, nodes just ""start exchanging RTP packets"".</p>

<p>Thank you.</p>
",How to start RTP stream inside a SIP/SDP call,<java><streaming><sip><rtp><sdp>,2,0,4,6835,0
1293819,30,"<p>Every time I think I understand about casting and conversions, I find another strange behavior.</p>

<pre><code>long l = 123456789L;
float f = l;
System.out.println(f);  // outputs 1.23456792E8
</code></pre>

<p>Given that a <code>long</code> has greater bit-depth than a <code>float</code>, I would expect that an explicit cast would be required in order for this to compile.  And not surprisingly, we see that we have lost precision in the result.</p>

<p>Why is a cast not required here?</p>
",Why does Java implicitly (without cast) convert a `long` to a `float`?,<java><casting>,4,0,16,29207,1
